timestamp,disk_used_gb,disk_total_gb,disk_used_percent
2026-04-19T09:17:00Z,164.6,200,82.3
2026-04-19T09:18:00Z,164.6,200,82.3
2026-04-19T09:19:00Z,164.7,200,82.3
2026-04-19T09:20:00Z,164.8,200,82.4
2026-04-19T09:21:00Z,164.9,200,82.5
2026-04-19T09:22:00Z,165.0,200,82.5
2026-04-19T09:23:00Z,165.0,200,82.5
2026-04-19T09:24:00Z,165.1,200,82.5
2026-04-19T09:25:00Z,165.2,200,82.6
2026-04-19T09:26:00Z,165.3,200,82.7
2026-04-19T09:27:00Z,165.4,200,82.7
2026-04-19T09:28:00Z,165.4,200,82.7
2026-04-19T09:29:00Z,165.5,200,82.8
2026-04-19T09:30:00Z,165.6,200,82.8
2026-04-19T09:31:00Z,165.7,200,82.8
2026-04-19T09:32:00Z,165.8,200,82.9
2026-04-19T09:33:00Z,165.8,200,82.9
2026-04-19T09:34:00Z,165.9,200,83.0
2026-04-19T09:35:00Z,166.0,200,83.0
2026-04-19T09:36:00Z,166.1,200,83.0
2026-04-19T09:37:00Z,166.2,200,83.1
2026-04-19T09:38:00Z,166.2,200,83.1
2026-04-19T09:39:00Z,166.3,200,83.2
2026-04-19T09:40:00Z,166.4,200,83.2
2026-04-19T09:41:00Z,166.5,200,83.2
2026-04-19T09:42:00Z,166.6,200,83.3
2026-04-19T09:43:00Z,166.6,200,83.3
2026-04-19T09:44:00Z,166.7,200,83.3
2026-04-19T09:45:00Z,166.8,200,83.4
2026-04-19T09:46:00Z,166.9,200,83.5
2026-04-19T09:47:00Z,167.0,200,83.5
2026-04-19T09:48:00Z,167.0,200,83.5
2026-04-19T09:49:00Z,167.1,200,83.5
2026-04-19T09:50:00Z,167.2,200,83.6
2026-04-19T09:51:00Z,167.3,200,83.7
2026-04-19T09:52:00Z,167.4,200,83.7
2026-04-19T09:53:00Z,167.4,200,83.7
2026-04-19T09:54:00Z,167.5,200,83.8
2026-04-19T09:55:00Z,167.6,200,83.8
2026-04-19T09:56:00Z,167.7,200,83.8
2026-04-19T09:57:00Z,167.8,200,83.9
2026-04-19T09:58:00Z,167.8,200,83.9
2026-04-19T09:59:00Z,167.9,200,84.0
2026-04-19T10:00:00Z,168.0,200,84.0
2026-04-19T10:01:00Z,168.1,200,84.0
2026-04-19T10:02:00Z,168.2,200,84.1
2026-04-19T10:03:00Z,168.2,200,84.1
2026-04-19T10:04:00Z,168.3,200,84.2
2026-04-19T10:05:00Z,168.4,200,84.2
2026-04-19T10:06:00Z,168.5,200,84.2
2026-04-19T10:07:00Z,168.6,200,84.3
2026-04-19T10:08:00Z,168.6,200,84.3
2026-04-19T10:09:00Z,168.7,200,84.3
2026-04-19T10:10:00Z,168.8,200,84.4
2026-04-19T10:11:00Z,168.9,200,84.5
2026-04-19T10:12:00Z,169.0,200,84.5
2026-04-19T10:13:00Z,169.0,200,84.5
2026-04-19T10:14:00Z,169.1,200,84.5
2026-04-19T10:15:00Z,169.2,200,84.6
2026-04-19T10:16:00Z,169.3,200,84.7
2026-04-19T10:17:00Z,169.4,200,84.7
2026-04-19T10:18:00Z,169.4,200,84.7
2026-04-19T10:19:00Z,169.5,200,84.8
2026-04-19T10:20:00Z,169.6,200,84.8
2026-04-19T10:21:00Z,169.7,200,84.8
2026-04-19T10:22:00Z,169.8,200,84.9
2026-04-19T10:23:00Z,169.8,200,84.9
2026-04-19T10:24:00Z,169.9,200,85.0
2026-04-19T10:25:00Z,170.0,200,85.0
2026-04-19T10:26:00Z,170.1,200,85.0
2026-04-19T10:27:00Z,170.2,200,85.1
2026-04-19T10:28:00Z,170.2,200,85.1
2026-04-19T10:29:00Z,170.3,200,85.2
2026-04-19T10:30:00Z,170.4,200,85.2
2026-04-19T10:31:00Z,170.5,200,85.2
2026-04-19T10:32:00Z,170.6,200,85.3
2026-04-19T10:33:00Z,170.6,200,85.3
2026-04-19T10:34:00Z,170.7,200,85.3
2026-04-19T10:35:00Z,170.8,200,85.4
2026-04-19T10:36:00Z,170.9,200,85.5
2026-04-19T10:37:00Z,171.0,200,85.5
2026-04-19T10:38:00Z,171.0,200,85.5
2026-04-19T10:39:00Z,171.1,200,85.5
2026-04-19T10:40:00Z,171.2,200,85.6
2026-04-19T10:41:00Z,171.3,200,85.7
2026-04-19T10:42:00Z,171.4,200,85.7
2026-04-19T10:43:00Z,171.4,200,85.7
2026-04-19T10:44:00Z,171.5,200,85.8
2026-04-19T10:45:00Z,171.6,200,85.8
2026-04-19T10:46:00Z,171.7,200,85.8
2026-04-19T10:47:00Z,171.8,200,85.9
2026-04-19T10:48:00Z,171.8,200,85.9
2026-04-19T10:49:00Z,171.9,200,86.0
2026-04-19T10:50:00Z,172.0,200,86.0
2026-04-19T10:51:00Z,172.1,200,86.0
2026-04-19T10:52:00Z,172.2,200,86.1
2026-04-19T10:53:00Z,172.2,200,86.1
2026-04-19T10:54:00Z,172.3,200,86.2
2026-04-19T10:55:00Z,172.4,200,86.2
2026-04-19T10:56:00Z,172.5,200,86.2
2026-04-19T10:57:00Z,172.6,200,86.3
2026-04-19T10:58:00Z,172.6,200,86.3
2026-04-19T10:59:00Z,172.7,200,86.3
2026-04-19T11:00:00Z,172.8,200,86.4
2026-04-19T11:01:00Z,172.9,200,86.5
2026-04-19T11:02:00Z,173.0,200,86.5
2026-04-19T11:03:00Z,173.0,200,86.5
2026-04-19T11:04:00Z,173.1,200,86.5
2026-04-19T11:05:00Z,173.2,200,86.6
2026-04-19T11:06:00Z,173.3,200,86.7
2026-04-19T11:07:00Z,173.4,200,86.7
2026-04-19T11:08:00Z,173.4,200,86.7
2026-04-19T11:09:00Z,173.5,200,86.8
2026-04-19T11:10:00Z,173.6,200,86.8
2026-04-19T11:11:00Z,173.7,200,86.8
2026-04-19T11:12:00Z,173.8,200,86.9
2026-04-19T11:13:00Z,173.8,200,86.9
2026-04-19T11:14:00Z,173.9,200,87.0
2026-04-19T11:15:00Z,174.0,200,87.0
2026-04-19T11:16:00Z,174.1,200,87.0
2026-04-19T11:17:00Z,174.2,200,87.1
2026-04-19T11:18:00Z,174.2,200,87.1
2026-04-19T11:19:00Z,174.3,200,87.2
2026-04-19T11:20:00Z,174.4,200,87.2
2026-04-19T11:21:00Z,174.5,200,87.2
2026-04-19T11:22:00Z,174.6,200,87.3
2026-04-19T11:23:00Z,174.6,200,87.3
2026-04-19T11:24:00Z,174.7,200,87.3
2026-04-19T11:25:00Z,174.8,200,87.4
2026-04-19T11:26:00Z,174.9,200,87.5
2026-04-19T11:27:00Z,175.0,200,87.5
2026-04-19T11:28:00Z,175.0,200,87.5
2026-04-19T11:29:00Z,175.1,200,87.5
2026-04-19T11:30:00Z,175.2,200,87.6
2026-04-19T11:31:00Z,175.3,200,87.7
2026-04-19T11:32:00Z,175.4,200,87.7
2026-04-19T11:33:00Z,175.4,200,87.7
2026-04-19T11:34:00Z,175.5,200,87.8
2026-04-19T11:35:00Z,175.6,200,87.8
2026-04-19T11:36:00Z,175.7,200,87.8
2026-04-19T11:37:00Z,175.8,200,87.9
2026-04-19T11:38:00Z,175.8,200,87.9
2026-04-19T11:39:00Z,175.9,200,88.0
2026-04-19T11:40:00Z,176.0,200,88.0
2026-04-19T11:41:00Z,176.1,200,88.0
2026-04-19T11:42:00Z,176.2,200,88.1
2026-04-19T11:43:00Z,176.2,200,88.1
2026-04-19T11:44:00Z,176.3,200,88.2
2026-04-19T11:45:00Z,176.4,200,88.2
2026-04-19T11:46:00Z,176.5,200,88.2
2026-04-19T11:47:00Z,176.6,200,88.3
2026-04-19T11:48:00Z,176.6,200,88.3
2026-04-19T11:49:00Z,176.7,200,88.3
2026-04-19T11:50:00Z,176.8,200,88.4
2026-04-19T11:51:00Z,176.9,200,88.5
2026-04-19T11:52:00Z,177.0,200,88.5
2026-04-19T11:53:00Z,177.0,200,88.5
2026-04-19T11:54:00Z,177.1,200,88.5
2026-04-19T11:55:00Z,177.2,200,88.6
2026-04-19T11:56:00Z,177.3,200,88.7
2026-04-19T11:57:00Z,177.4,200,88.7
2026-04-19T11:58:00Z,177.4,200,88.7
2026-04-19T11:59:00Z,177.5,200,88.8
2026-04-19T12:00:00Z,177.6,200,88.8
2026-04-19T12:01:00Z,177.7,200,88.8
2026-04-19T12:02:00Z,177.8,200,88.9
2026-04-19T12:03:00Z,177.8,200,88.9
2026-04-19T12:04:00Z,177.9,200,89.0
2026-04-19T12:05:00Z,178.0,200,89.0
2026-04-19T12:06:00Z,178.1,200,89.0
2026-04-19T12:07:00Z,178.2,200,89.1
2026-04-19T12:08:00Z,178.2,200,89.1
2026-04-19T12:09:00Z,178.3,200,89.2
2026-04-19T12:10:00Z,178.4,200,89.2
2026-04-19T12:11:00Z,178.5,200,89.2
2026-04-19T12:12:00Z,178.6,200,89.3
2026-04-19T12:13:00Z,178.6,200,89.3
2026-04-19T12:14:00Z,178.7,200,89.3
2026-04-19T12:15:00Z,178.8,200,89.4
2026-04-19T12:16:00Z,178.9,200,89.5
2026-04-19T12:17:00Z,179.0,200,89.5
2026-04-19T12:18:00Z,179.0,200,89.5
2026-04-19T12:19:00Z,179.1,200,89.5
2026-04-19T12:20:00Z,179.2,200,89.6
2026-04-19T12:21:00Z,179.3,200,89.7
2026-04-19T12:22:00Z,179.4,200,89.7
2026-04-19T12:23:00Z,179.4,200,89.7
2026-04-19T12:24:00Z,179.5,200,89.8
2026-04-19T12:25:00Z,179.6,200,89.8
2026-04-19T12:26:00Z,179.7,200,89.8
2026-04-19T12:27:00Z,179.8,200,89.9
2026-04-19T12:28:00Z,179.8,200,89.9
2026-04-19T12:29:00Z,179.9,200,90.0
2026-04-19T12:30:00Z,180.0,200,90.0
2026-04-19T12:31:00Z,180.1,200,90.0
2026-04-19T12:32:00Z,180.2,200,90.1
2026-04-19T12:33:00Z,180.2,200,90.1
2026-04-19T12:34:00Z,180.3,200,90.2
2026-04-19T12:35:00Z,180.4,200,90.2
2026-04-19T12:36:00Z,180.5,200,90.2
2026-04-19T12:37:00Z,180.6,200,90.3
2026-04-19T12:38:00Z,180.6,200,90.3
2026-04-19T12:39:00Z,180.7,200,90.3
2026-04-19T12:40:00Z,180.8,200,90.4
2026-04-19T12:41:00Z,180.9,200,90.5
2026-04-19T12:42:00Z,181.0,200,90.5
2026-04-19T12:43:00Z,181.0,200,90.5
2026-04-19T12:44:00Z,181.1,200,90.5
2026-04-19T12:45:00Z,181.2,200,90.6
2026-04-19T12:46:00Z,181.3,200,90.7
2026-04-19T12:47:00Z,181.4,200,90.7
2026-04-19T12:48:00Z,181.4,200,90.7
2026-04-19T12:49:00Z,181.5,200,90.8
2026-04-19T12:50:00Z,181.6,200,90.8
2026-04-19T12:51:00Z,181.7,200,90.8
2026-04-19T12:52:00Z,181.8,200,90.9
2026-04-19T12:53:00Z,181.8,200,90.9
2026-04-19T12:54:00Z,181.9,200,91.0
2026-04-19T12:55:00Z,182.0,200,91.0
2026-04-19T12:56:00Z,182.1,200,91.0
2026-04-19T12:57:00Z,182.2,200,91.1
2026-04-19T12:58:00Z,182.2,200,91.1
2026-04-19T12:59:00Z,182.3,200,91.2
2026-04-19T13:00:00Z,182.4,200,91.2
2026-04-19T13:01:00Z,182.5,200,91.2
2026-04-19T13:02:00Z,182.6,200,91.3
2026-04-19T13:03:00Z,182.6,200,91.3
2026-04-19T13:04:00Z,182.7,200,91.3
2026-04-19T13:05:00Z,182.8,200,91.4
2026-04-19T13:06:00Z,182.9,200,91.5
2026-04-19T13:07:00Z,183.0,200,91.5
2026-04-19T13:08:00Z,183.0,200,91.5
2026-04-19T13:09:00Z,183.1,200,91.5
2026-04-19T13:10:00Z,183.2,200,91.6
2026-04-19T13:11:00Z,183.3,200,91.7
2026-04-19T13:12:00Z,183.4,200,91.7
2026-04-19T13:13:00Z,183.4,200,91.7
2026-04-19T13:14:00Z,183.5,200,91.8
2026-04-19T13:15:00Z,183.6,200,91.8
2026-04-19T13:16:00Z,183.7,200,91.8
2026-04-19T13:17:00Z,183.8,200,91.9
2026-04-19T13:18:00Z,183.8,200,91.9
2026-04-19T13:19:00Z,183.9,200,92.0
2026-04-19T13:20:00Z,184.0,200,92.0
2026-04-19T13:21:00Z,184.1,200,92.0
2026-04-19T13:22:00Z,184.2,200,92.1
2026-04-19T13:23:00Z,184.2,200,92.1
2026-04-19T13:24:00Z,184.3,200,92.2
2026-04-19T13:25:00Z,184.4,200,92.2
2026-04-19T13:26:00Z,184.5,200,92.2
2026-04-19T13:27:00Z,184.6,200,92.3
2026-04-19T13:28:00Z,184.6,200,92.3
2026-04-19T13:29:00Z,184.7,200,92.3
2026-04-19T13:30:00Z,184.8,200,92.4
2026-04-19T13:31:00Z,184.9,200,92.5
2026-04-19T13:32:00Z,185.0,200,92.5
2026-04-19T13:33:00Z,185.0,200,92.5
2026-04-19T13:34:00Z,185.1,200,92.5
2026-04-19T13:35:00Z,185.2,200,92.6
2026-04-19T13:36:00Z,185.3,200,92.7
2026-04-19T13:37:00Z,185.4,200,92.7
2026-04-19T13:38:00Z,185.4,200,92.7
2026-04-19T13:39:00Z,185.5,200,92.8
2026-04-19T13:40:00Z,185.6,200,92.8
2026-04-19T13:41:00Z,185.7,200,92.8
2026-04-19T13:42:00Z,185.8,200,92.9
2026-04-19T13:43:00Z,185.8,200,92.9
2026-04-19T13:44:00Z,185.9,200,93.0
2026-04-19T13:45:00Z,186.0,200,93.0
2026-04-19T13:46:00Z,186.1,200,93.0
2026-04-19T13:47:00Z,186.2,200,93.1
2026-04-19T13:48:00Z,186.2,200,93.1
2026-04-19T13:49:00Z,186.3,200,93.2
2026-04-19T13:50:00Z,186.4,200,93.2
2026-04-19T13:51:00Z,186.5,200,93.2
2026-04-19T13:52:00Z,186.6,200,93.3
2026-04-19T13:53:00Z,186.6,200,93.3
2026-04-19T13:54:00Z,186.7,200,93.3
2026-04-19T13:55:00Z,186.8,200,93.4
2026-04-19T13:56:00Z,186.9,200,93.5
2026-04-19T13:57:00Z,187.0,200,93.5
2026-04-19T13:58:00Z,187.0,200,93.5
2026-04-19T13:59:00Z,187.1,200,93.5
2026-04-19T14:00:00Z,187.2,200,93.6
2026-04-19T14:01:00Z,187.3,200,93.7
2026-04-19T14:02:00Z,187.4,200,93.7
2026-04-19T14:03:00Z,187.4,200,93.7
2026-04-19T14:04:00Z,187.5,200,93.8
2026-04-19T14:05:00Z,187.6,200,93.8
2026-04-19T14:06:00Z,187.7,200,93.8
2026-04-19T14:07:00Z,187.8,200,93.9
2026-04-19T14:08:00Z,187.8,200,93.9
2026-04-19T14:09:00Z,187.9,200,94.0
2026-04-19T14:10:00Z,188.0,200,94.0
2026-04-19T14:11:00Z,188.1,200,94.0
2026-04-19T14:12:00Z,188.2,200,94.1
2026-04-19T14:13:00Z,188.2,200,94.1
2026-04-19T14:14:00Z,188.3,200,94.2
2026-04-19T14:15:00Z,188.4,200,94.2
2026-04-19T14:16:00Z,188.5,200,94.2
2026-04-19T14:17:00Z,188.6,200,94.3
2026-04-19T14:18:00Z,188.6,200,94.3
2026-04-19T14:19:00Z,188.7,200,94.3
2026-04-19T14:20:00Z,188.8,200,94.4
2026-04-19T14:21:00Z,188.9,200,94.5
2026-04-19T14:22:00Z,189.0,200,94.5
2026-04-19T14:23:00Z,189.0,200,94.5
2026-04-19T14:24:00Z,189.1,200,94.5
2026-04-19T14:25:00Z,189.2,200,94.6
2026-04-19T14:26:00Z,189.3,200,94.7
2026-04-19T14:27:00Z,189.4,200,94.7
2026-04-19T14:28:00Z,189.4,200,94.7
2026-04-19T14:29:00Z,189.5,200,94.8
2026-04-19T14:30:00Z,189.6,200,94.8
2026-04-19T14:31:00Z,189.7,200,94.8
2026-04-19T14:32:00Z,189.8,200,94.9
2026-04-19T14:33:00Z,189.8,200,94.9
2026-04-19T14:34:00Z,189.9,200,95.0
2026-04-19T14:35:00Z,190.0,200,95.0
2026-04-19T14:36:00Z,190.1,200,95.0
2026-04-19T14:37:00Z,190.2,200,95.1
2026-04-19T14:38:00Z,190.2,200,95.1
2026-04-19T14:39:00Z,190.3,200,95.2
2026-04-19T14:40:00Z,190.4,200,95.2
2026-04-19T14:41:00Z,190.5,200,95.2
2026-04-19T14:42:00Z,190.6,200,95.3
2026-04-19T14:43:00Z,190.6,200,95.3
2026-04-19T14:44:00Z,190.7,200,95.3
2026-04-19T14:45:00Z,190.8,200,95.4
2026-04-19T14:46:00Z,190.9,200,95.5
2026-04-19T14:47:00Z,191.0,200,95.5
2026-04-19T14:48:00Z,191.0,200,95.5
2026-04-19T14:49:00Z,191.1,200,95.5
2026-04-19T14:50:00Z,191.2,200,95.6
2026-04-19T14:51:00Z,191.3,200,95.7
2026-04-19T14:52:00Z,191.4,200,95.7
2026-04-19T14:53:00Z,191.4,200,95.7
2026-04-19T14:54:00Z,191.5,200,95.8
2026-04-19T14:55:00Z,191.6,200,95.8
2026-04-19T14:56:00Z,191.7,200,95.8
2026-04-19T14:57:00Z,191.8,200,95.9
2026-04-19T14:58:00Z,191.8,200,95.9
2026-04-19T14:59:00Z,191.9,200,96.0
2026-04-19T15:00:00Z,192.0,200,96.0
2026-04-19T15:01:00Z,192.1,200,96.0
2026-04-19T15:02:00Z,192.2,200,96.1
2026-04-19T15:03:00Z,192.2,200,96.1
2026-04-19T15:04:00Z,192.3,200,96.2
2026-04-19T15:05:00Z,192.4,200,96.2
2026-04-19T15:06:00Z,192.5,200,96.2
2026-04-19T15:07:00Z,192.6,200,96.3
2026-04-19T15:08:00Z,192.6,200,96.3
2026-04-19T15:09:00Z,192.7,200,96.3
2026-04-19T15:10:00Z,192.8,200,96.4
2026-04-19T15:11:00Z,192.9,200,96.5
2026-04-19T15:12:00Z,193.0,200,96.5
2026-04-19T15:13:00Z,193.0,200,96.5
2026-04-19T15:14:00Z,193.1,200,96.5
2026-04-19T15:15:00Z,193.2,200,96.6
2026-04-19T15:16:00Z,193.3,200,96.7
2026-04-19T15:17:00Z,193.4,200,96.7
2026-04-19T15:18:00Z,193.4,200,96.7
2026-04-19T15:19:00Z,193.5,200,96.8
2026-04-19T15:20:00Z,193.6,200,96.8
2026-04-19T15:21:00Z,193.7,200,96.8
2026-04-19T15:22:00Z,193.8,200,96.9
2026-04-19T15:23:00Z,193.8,200,96.9
2026-04-19T15:24:00Z,193.9,200,97.0
2026-04-19T15:25:00Z,194.0,200,97.0
2026-04-19T15:26:00Z,194.1,200,97.0
2026-04-19T15:27:00Z,194.2,200,97.1
2026-04-19T15:28:00Z,194.2,200,97.1
2026-04-19T15:29:00Z,194.3,200,97.2
2026-04-19T15:30:00Z,194.4,200,97.2
2026-04-19T15:31:00Z,194.5,200,97.2
2026-04-19T15:32:00Z,194.6,200,97.3
2026-04-19T15:33:00Z,194.6,200,97.3
2026-04-19T15:34:00Z,194.7,200,97.3
2026-04-19T15:35:00Z,194.8,200,97.4
2026-04-19T15:36:00Z,194.9,200,97.5
2026-04-19T15:37:00Z,195.0,200,97.5
2026-04-19T15:38:00Z,195.0,200,97.5
2026-04-19T15:39:00Z,195.1,200,97.5
2026-04-19T15:40:00Z,195.2,200,97.6
2026-04-19T15:41:00Z,195.3,200,97.7
2026-04-19T15:42:00Z,195.4,200,97.7
2026-04-19T15:43:00Z,195.4,200,97.7
2026-04-19T15:44:00Z,195.5,200,97.8
2026-04-19T15:45:00Z,195.6,200,97.8
2026-04-19T15:46:00Z,195.7,200,97.8
2026-04-19T15:47:00Z,195.8,200,97.9
2026-04-19T15:48:00Z,195.8,200,97.9
2026-04-19T15:49:00Z,195.9,200,98.0
2026-04-19T15:50:00Z,196.0,200,98.0
2026-04-19T15:51:00Z,196.1,200,98.0
2026-04-19T15:52:00Z,196.2,200,98.1
2026-04-19T15:53:00Z,196.2,200,98.1
2026-04-19T15:54:00Z,196.3,200,98.2
2026-04-19T15:55:00Z,196.4,200,98.2
2026-04-19T15:56:00Z,196.5,200,98.2
2026-04-19T15:57:00Z,196.6,200,98.3
2026-04-19T15:58:00Z,196.6,200,98.3
2026-04-19T15:59:00Z,196.7,200,98.3
2026-04-19T16:00:00Z,196.8,200,98.4
2026-04-19T16:01:00Z,196.9,200,98.5
2026-04-19T16:02:00Z,197.0,200,98.5
2026-04-19T16:03:00Z,197.0,200,98.5
2026-04-19T16:04:00Z,197.1,200,98.5
2026-04-19T16:05:00Z,197.2,200,98.6
2026-04-19T16:06:00Z,197.3,200,98.7
2026-04-19T16:07:00Z,197.4,200,98.7
2026-04-19T16:08:00Z,197.4,200,98.7
2026-04-19T16:09:00Z,197.5,200,98.8
2026-04-19T16:10:00Z,197.6,200,98.8
2026-04-19T16:11:00Z,197.7,200,98.8
2026-04-19T16:12:00Z,197.8,200,98.9
2026-04-19T16:13:00Z,197.8,200,98.9
2026-04-19T16:14:00Z,197.9,200,99.0
2026-04-19T16:15:00Z,198.0,200,99.0
2026-04-19T16:16:00Z,198.1,200,99.0
2026-04-19T16:17:00Z,198.2,200,99.1
2026-04-19T16:18:00Z,198.2,200,99.1
2026-04-19T16:19:00Z,198.3,200,99.2
2026-04-19T16:20:00Z,198.4,200,99.2
2026-04-19T16:21:00Z,198.5,200,99.2
2026-04-19T16:22:00Z,198.6,200,99.3
2026-04-19T16:23:00Z,198.6,200,99.3
2026-04-19T16:24:00Z,198.7,200,99.3
2026-04-19T16:25:00Z,198.8,200,99.4
2026-04-19T16:26:00Z,198.9,200,99.5
2026-04-19T16:27:00Z,199.0,200,99.5
2026-04-19T16:28:00Z,199.0,200,99.5
2026-04-19T16:29:00Z,199.1,200,99.5
2026-04-19T16:30:00Z,199.2,200,99.6
2026-04-19T16:31:00Z,199.3,200,99.7
2026-04-19T16:32:00Z,199.4,200,99.7
2026-04-19T16:33:00Z,199.4,200,99.7
2026-04-19T16:34:00Z,199.5,200,99.8
2026-04-19T16:35:00Z,199.6,200,99.8
2026-04-19T16:36:00Z,199.7,200,99.8
2026-04-19T16:37:00Z,199.8,200,99.9
2026-04-19T16:38:00Z,199.8,200,99.9
2026-04-19T16:39:00Z,199.9,200,100.0
2026-04-19T16:40:00Z,200,200,100.0
2026-04-19T16:41:00Z,200,200,100.0
2026-04-19T16:42:00Z,200,200,100.0
2026-04-19T16:43:00Z,200,200,100.0
2026-04-19T16:44:00Z,200,200,100.0
2026-04-19T16:45:00Z,200,200,100.0
2026-04-19T16:46:00Z,200,200,100.0
2026-04-19T16:47:00Z,200,200,100.0
2026-04-19T16:48:00Z,200,200,100.0
2026-04-19T16:49:00Z,200,200,100.0
2026-04-19T16:50:00Z,200,200,100.0
2026-04-19T16:51:00Z,200,200,100.0
2026-04-19T16:52:00Z,200,200,100.0
2026-04-19T16:53:00Z,200,200,100.0
2026-04-19T16:54:00Z,200,200,100.0
2026-04-19T16:55:00Z,200,200,100.0
2026-04-19T16:56:00Z,200,200,100.0
2026-04-19T16:57:00Z,200,200,100.0
2026-04-19T16:58:00Z,200,200,100.0
2026-04-19T16:59:00Z,200,200,100.0
2026-04-19T17:00:00Z,200,200,100.0
2026-04-19T17:01:00Z,200,200,100.0
2026-04-19T17:02:00Z,200,200,100.0
2026-04-19T17:03:00Z,200,200,100.0
2026-04-19T17:04:00Z,200,200,100.0
2026-04-19T17:05:00Z,200,200,100.0
2026-04-19T17:06:00Z,200,200,100.0
2026-04-19T17:07:00Z,200,200,100.0
2026-04-19T17:08:00Z,200,200,100.0
2026-04-19T17:09:00Z,200,200,100.0
2026-04-19T17:10:00Z,200,200,100.0
2026-04-19T17:11:00Z,200,200,100.0
2026-04-19T17:12:00Z,200,200,100.0
2026-04-19T17:13:00Z,200,200,100.0
2026-04-19T17:14:00Z,200,200,100.0
2026-04-19T17:15:00Z,200,200,100.0
2026-04-19T17:16:00Z,200,200,100.0
2026-04-19T17:17:00Z,200,200,100.0
2026-04-19T17:18:00Z,200,200,100.0
2026-04-19T17:19:00Z,200,200,100.0
2026-04-19T17:20:00Z,200,200,100.0
2026-04-19T17:21:00Z,200,200,100.0
2026-04-19T17:22:00Z,200,200,100.0
2026-04-19T17:23:00Z,200,200,100.0
2026-04-19T17:24:00Z,200,200,100.0
2026-04-19T17:25:00Z,200,200,100.0
2026-04-19T17:26:00Z,200,200,100.0
2026-04-19T17:27:00Z,200,200,100.0
2026-04-19T17:28:00Z,200,200,100.0
2026-04-19T17:29:00Z,200,200,100.0
2026-04-19T17:30:00Z,200,200,100.0
2026-04-19T17:31:00Z,200,200,100.0
2026-04-19T17:32:00Z,200,200,100.0
2026-04-19T17:33:00Z,200,200,100.0
2026-04-19T17:34:00Z,200,200,100.0
2026-04-19T17:35:00Z,200,200,100.0
2026-04-19T17:36:00Z,200,200,100.0
2026-04-19T17:37:00Z,200,200,100.0
2026-04-19T17:38:00Z,200,200,100.0
2026-04-19T17:39:00Z,200,200,100.0
2026-04-19T17:40:00Z,200,200,100.0
2026-04-19T17:41:00Z,200,200,100.0
2026-04-19T17:42:00Z,200,200,100.0
2026-04-19T17:43:00Z,200,200,100.0
2026-04-19T17:44:00Z,200,200,100.0
2026-04-19T17:45:00Z,200,200,100.0
2026-04-19T17:46:00Z,200,200,100.0
2026-04-19T17:47:00Z,200,200,100.0
2026-04-19T17:48:00Z,200,200,100.0
2026-04-19T17:49:00Z,200,200,100.0
2026-04-19T17:50:00Z,200,200,100.0
2026-04-19T17:51:00Z,200,200,100.0
2026-04-19T17:52:00Z,200,200,100.0
2026-04-19T17:53:00Z,200,200,100.0
2026-04-19T17:54:00Z,200,200,100.0
2026-04-19T17:55:00Z,200,200,100.0
2026-04-19T17:56:00Z,200,200,100.0
2026-04-19T17:57:00Z,200,200,100.0
2026-04-19T17:58:00Z,200,200,100.0
2026-04-19T17:59:00Z,200,200,100.0
2026-04-19T18:00:00Z,200,200,100.0
2026-04-19T18:01:00Z,200,200,100.0
2026-04-19T18:02:00Z,200,200,100.0
2026-04-19T18:03:00Z,200,200,100.0
2026-04-19T18:04:00Z,200,200,100.0
2026-04-19T18:05:00Z,200,200,100.0
2026-04-19T18:06:00Z,200,200,100.0
2026-04-19T18:07:00Z,200,200,100.0
2026-04-19T18:08:00Z,200,200,100.0
2026-04-19T18:09:00Z,200,200,100.0
2026-04-19T18:10:00Z,200,200,100.0
2026-04-19T18:11:00Z,200,200,100.0
2026-04-19T18:12:00Z,200,200,100.0
2026-04-19T18:13:00Z,200,200,100.0
2026-04-19T18:14:00Z,200,200,100.0
2026-04-19T18:15:00Z,200,200,100.0
2026-04-19T18:16:00Z,200,200,100.0
2026-04-19T18:17:00Z,200,200,100.0
2026-04-19T18:18:00Z,200,200,100.0
2026-04-19T18:19:00Z,200,200,100.0
2026-04-19T18:20:00Z,200,200,100.0
2026-04-19T18:21:00Z,200,200,100.0
2026-04-19T18:22:00Z,200,200,100.0
2026-04-19T18:23:00Z,200,200,100.0
2026-04-19T18:24:00Z,200,200,100.0
2026-04-19T18:25:00Z,200,200,100.0
2026-04-19T18:26:00Z,200,200,100.0
2026-04-19T18:27:00Z,200,200,100.0
2026-04-19T18:28:00Z,200,200,100.0
2026-04-19T18:29:00Z,200,200,100.0
2026-04-19T18:30:00Z,200,200,100.0
2026-04-19T18:31:00Z,200,200,100.0
2026-04-19T18:32:00Z,200,200,100.0
2026-04-19T18:33:00Z,200,200,100.0
2026-04-19T18:34:00Z,200,200,100.0
2026-04-19T18:35:00Z,200,200,100.0
2026-04-19T18:36:00Z,200,200,100.0
2026-04-19T18:37:00Z,200,200,100.0
2026-04-19T18:38:00Z,200,200,100.0
2026-04-19T18:39:00Z,200,200,100.0
2026-04-19T18:40:00Z,200,200,100.0
2026-04-19T18:41:00Z,200,200,100.0
2026-04-19T18:42:00Z,200,200,100.0
2026-04-19T18:43:00Z,200,200,100.0
2026-04-19T18:44:00Z,200,200,100.0
